215,799,"SNEASEL_PURIFIED",17,15,189,146,146
215,798,"SNEASEL_SHADOW",17,15,189,146,146
216,null,"TEDDIURSA",1,null,142,93,155
217,null,"URSARING",1,null,236,144,207
218,null,"SLUGMA",10,null,118,71,120
219,null,"MAGCARGO",10,6,139,191,137
220,null,"SWINUB",15,5,90,69,137
221,null,"PILOSWINE",15,5,181,138,225
222,null,"CORSOLA",11,6,118,156,146
223,null,"REMORAID",11,null,127,69,111
224,null,"OCTILLERY",11,null,197,141,181
225,null,"DELIBIRD",15,3,128,90,128
225,938,"DELIBIRD_NORMAL",15,3,128,90,128
225,940,"DELIBIRD_PURIFIED",15,3,128,90,128
225,939,"DELIBIRD_SHADOW",15,3,128,90,128
226,null,"MANTINE",11,3,148,226,163
227,null,"SKARMORY",9,3,148,226,163
228,null,"HOUNDOUR",17,10,152,83,128
228,229,"HOUNDOUR_NORMAL",17,10,152,83,128
228,231,"HOUNDOUR_PURIFIED",17,10,152,83,128
228,230,"HOUNDOUR_SHADOW",17,10,152,83,128
229,null,"HOUNDOOM",17,10,224,144,181
229,232,"HOUNDOOM_NORMAL",17,10,224,144,181
229,234,"HOUNDOOM_PURIFIED",17,10,224,144,181
229,233,"HOUNDOOM_SHADOW",17,10,224,144,181
230,null,"KINGDRA",11,16,194,194,181
231,null,"PHANPY",5,null,107,98,207
232,null,"DONPHAN",5,null,214,185,207
233,null,"PORYGON2",1,null,198,180,198
233,680,"PORYGON2_NORMAL",1,null,198,180,198
233,682,"PORYGON2_PURIFIED",1,null,198,180,198
233,681,"PORYGON2_SHADOW",1,null,198,180,198
234,null,"STANTLER",1,null,192,131,177
234,941,"STANTLER_NORMAL",1,null,192,131,177
234,943,"STANTLER_PURIFIED",1,null,192,131,177
234,942,"STANTLER_SHADOW",1,null,192,131,177
235,null,"SMEARGLE",1,null,40,83,146
236,null,"TYROGUE",2,null,64,64,111
237,null,"HITMONTOP",2,null,173,207,137
238,null,"SMOOCHUM",15,14,153,91,128
239,null,"ELEKID",13,null,135,101,128
240,null,"MAGBY",10,null,151,99,128
241,null,"MILTANK",1,null,157,193,216
242,null,"BLISSEY",1,null,129,169,496
243,null,"RAIKOU",13,null,241,195,207
243,1331,"RAIKOU_NORMAL",13,null,241,195,207
243,1333,"RAIKOU_PURIFIED",13,null,241,195,207
243,1332,"RAIKOU_SHADOW",13,null,241,195,207
244,null,"ENTEI",10,null,235,171,251
244,1334,"ENTEI_NORMAL",10,null,235,171,251
244,1336,"ENTEI_PURIFIED",10,null,235,171,251
244,1335,"ENTEI_SHADOW",10,null,235,171,251
245,null,"SUICUNE",11,null,180,235,225
245,1337,"SUICUNE_NORMAL",11,null,180,235,225
245,1339,"SUICUNE_PURIFIED",11,null,180,235,225
245,1338,"SUICUNE_SHADOW",11,null,180,235,225
246,null,"LARVITAR",6,5,115,93,137
246,313,"LARVITAR_NORMAL",6,5,115,93,137
246,315,"LARVITAR_PURIFIED",6,5,115,93,137
246,314,"LARVITAR_SHADOW",6,5,115,93,137
247,null,"PUPITAR",6,5,155,133,172
247,316,"PUPITAR_NORMAL",6,5,155,133,172
247,318,"PUPITAR_PURIFIED",6,5,155,133,172
247,317,"PUPITAR_SHADOW",6,5,155,133,172
248,null,"TYRANITAR",6,17,251,207,225
248,319,"TYRANITAR_NORMAL",6,17,251,207,225
248,321,"TYRANITAR_PURIFIED",6,17,251,207,225
248,320,"TYRANITAR_SHADOW",6,17,251,207,225
249,null,"LUGIA",14,3,193,310,235
250,null,"HO_OH",10,3,239,244,214
251,null,"CELEBI",14,12,210,210,225
252,null,"TREECKO",12,null,124,94,120
253,null,"GROVYLE",12,null,172,120,137
254,null,"SCEPTILE",12,null,223,169,172
255,null,"TORCHIC",10,null,130,87,128
256,null,"COMBUSKEN",10,2,163,115,155
257,null,"BLAZIKEN",10,2,240,141,190
258,null,"MUDKIP",11,null,126,93,137
258,205,"MUDKIP_NORMAL",11,null,126,93,137
258,207,"MUDKIP_PURIFIED",11,null,126,93,137
258,206,"MUDKIP_SHADOW",11,null,126,93,137
259,null,"MARSHTOMP",11,5,156,133,172
259,208,"MARSHTOMP_NORMAL",11,5,156,133,172
259,210,"MARSHTOMP_PURIFIED",11,5,156,133,172
259,209,"MARSHTOMP_SHADOW",11,5,156,133,172
260,null,"SWAMPERT",11,5,208,175,225
260,211,"SWAMPERT_NORMAL",11,5,208,175,225
260,213,"SWAMPERT_PURIFIED",11,5,208,175,225
260,212,"SWAMPERT_SHADOW",11,5,208,175,225
261,null,"POOCHYENA",17,null,96,61,111
262,null,"MIGHTYENA",17,null,171,132,172
263,null,"ZIGZAGOON",1,null,58,80,116
263,946,"ZIGZAGOON_GALARIAN",17,1,58,80,116
263,945,"ZIGZAGOON_NORMAL",1,null,58,80,116
264,null,"LINOONE",1,null,142,128,186
264,948,"LINOONE_GALARIAN",17,1,142,128,186
264,947,"LINOONE_NORMAL",1,null,142,128,186
265,null,"WURMPLE",7,null,75,59,128
266,null,"SILCOON",7,null,60,77,137
267,null,"BEAUTIFLY",7,3,189,98,155
268,null,"CASCOON",7,null,60,77,137
269,null,"DUSTOX",7,4,98,162,155
270,null,"LOTAD",11,12,71,77,120
271,null,"LOMBRE",11,12,112,119,155
272,null,"LUDICOLO",11,12,173,176,190
273,null,"SEEDOT",12,null,71,77,120
273,625,"SEEDOT_NORMAL",12,null,71,77,120
273,627,"SEEDOT_PURIFIED",12,null,71,77,120
273,626,"SEEDOT_SHADOW",12,null,71,77,120
274,null,"NUZLEAF",12,17,134,78,172
274,628,"NUZLEAF_NORMAL",12,17,134,78,172
274,630,"NUZLEAF_PURIFIED",12,17,134,78,172
274,629,"NUZLEAF_SHADOW",12,17,134,78,172
275,null,"SHIFTRY",12,17,200,121,207
275,631,"SHIFTRY_NORMAL",12,17,200,121,207
275,633,"SHIFTRY_PURIFIED",12,17,200,121,207
275,632,"SHIFTRY_SHADOW",12,17,200,121,207
276,null,"TAILLOW",1,3,106,61,120
277,null,"SWELLOW",1,3,185,124,155
278,null,"WINGULL",11,3,106,61,120
279,null,"PELIPPER",11,3,175,174,155
280,null,"RALTS",14,18,79,59,99
280,292,"RALTS_NORMAL",14,18,79,59,99
280,294,"RALTS_PURIFIED",14,18,79,59,99
280,293,"RALTS_SHADOW",14,18,79,59,99
281,null,"KIRLIA",14,18,117,90,116
281,295,"KIRLIA_NORMAL",14,18,117,90,116
281,297,"KIRLIA_PURIFIED",14,18,117,90,116
281,296,"KIRLIA_SHADOW",14,18,117,90,116
282,null,"GARDEVOIR",14,18,237,195,169
282,298,"GARDEVOIR_NORMAL",14,18,237,195,169
282,300,"GARDEVOIR_PURIFIED",14,18,237,195,169
282,299,"GARDEVOIR_SHADOW",14,18,237,195,169
283,null,"SURSKIT",7,11,93,87,120
284,null,"MASQUERAIN",7,3,192,150,172
285,null,"SHROOMISH",12,null,74,110,155
286,null,"BRELOOM",12,2,241,144,155
287,null,"SLAKOTH",1,null,104,92,155
288,null,"VIGOROTH",1,null,159,145,190
289,null,"SLAKING",1,null,290,166,284
290,null,"NINCADA",7,5,80,126,104
291,null,"NINJASK",7,3,199,112,156
292,null,"SHEDINJA",7,8,153,73,1
293,null,"WHISMUR",1,null,92,42,162
294,null,"LOUDRED",1,null,134,81,197
295,null,"EXPLOUD",1,null,179,137,232
296,null,"MAKUHITA",2,null,99,54,176
297,null,"HARIYAMA",2,null,209,114,302
298,null,"AZURILL",1,18,36,71,137
299,null,"NOSEPASS",6,null,82,215,102
300,null,"SKITTY",1,null,84,79,137
301,null,"DELCATTY",1,null,132,127,172
302,null,"SABLEYE",17,8,141,136,137
302,923,"SABLEYE_NORMAL",17,8,141,136,137
302,925,"SABLEYE_PURIFIED",17,8,141,136,137
302,924,"SABLEYE_SHADOW",17,8,141,136,137
303,null,"MAWILE",9,18,155,141,137
303,833,"MAWILE_NORMAL",9,18,155,141,137
303,835,"MAWILE_PURIFIED",9,18,155,141,137
303,834,"MAWILE_SHADOW",9,18,155,141,137
304,null,"ARON",9,6,121,141,137
305,null,"LAIRON",9,6,158,198,155
306,null,"AGGRON",9,6,198,257,172
307,null,"MEDITITE",2,14,78,107,102
308,null,"MEDICHAM",2,14,121,152,155
309,null,"ELECTRIKE",13,null,123,78,120
310,null,"MANECTRIC",13,null,215,127,172
311,null,"PLUSLE",13,null,167,129,155
312,null,"MINUN",13,null,147,150,155
313,null,"VOLBEAT",7,null,143,166,163
314,null,"ILLUMISE",7,null,143,166,163
315,null,"ROSELIA",12,4,186,131,137
316,null,"GULPIN",4,null,80,99,172
317,null,"SWALOT",4,null,140,159,225
318,null,"CARVANHA",11,17,171,39,128
318,734,"CARVANHA_NORMAL",11,17,171,39,128
318,736,"CARVANHA_PURIFIED",11,17,171,39,128
318,735,"CARVANHA_SHADOW",11,17,171,39,128
319,null,"SHARPEDO",11,17,243,83,172
319,737,"SHARPEDO_NORMAL",11,17,243,83,172
319,739,"SHARPEDO_PURIFIED",11,17,243,83,172
319,738,"SHARPEDO_SHADOW",11,17,243,83,172
320,null,"WAILMER",11,null,136,68,277
321,null,"WAILORD",11,null,175,87,347
322,null,"NUMEL",10,5,119,79,155
323,null,"CAMERUPT",10,5,194,136,172
324,null,"TORKOAL",10,null,151,203,172
325,null,"SPOINK",14,null,125,122,155
326,null,"GRUMPIG",14,null,171,188,190
327,null,"SPINDA",1,null,116,116,155
328,null,"TRAPINCH",5,null,162,78,128
328,746,"TRAPINCH_NORMAL",5,null,162,78,128
328,748,"TRAPINCH_PURIFIED",5,null,162,78,128
328,747,"TRAPINCH_SHADOW",5,null,162,78,128
329,null,"VIBRAVA",5,16,134,99,137
329,749,"VIBRAVA_NORMAL",5,16,134,99,137
329,751,"VIBRAVA_PURIFIED",5,16,134,99,137
329,750,"VIBRAVA_SHADOW",5,16,134,99,137
330,null,"FLYGON",5,16,205,168,190
330,752,"FLYGON_NORMAL",5,16,205,168,190
330,754,"FLYGON_PURIFIED",5,16,205,168,190
330,753,"FLYGON_SHADOW",5,16,205,168,190
331,null,"CACNEA",12,null,156,74,137
331,610,"CACNEA_NORMAL",12,null,156,74,137
331,612,"CACNEA_PURIFIED",12,null,156,74,137
331,611,"CACNEA_SHADOW",12,null,156,74,137
332,null,"CACTURNE",12,17,221,115,172
332,613,"CACTURNE_NORMAL",12,17,221,115,172
332,615,"CACTURNE_PURIFIED",12,17,221,115,172
332,614,"CACTURNE_SHADOW",12,17,221,115,172
333,null,"SWABLU",1,3,76,132,128
334,null,"ALTARIA",16,3,141,201,181
335,null,"ZANGOOSE",1,null,222,124,177
336,null,"SEVIPER",4,null,196,118,177
337,null,"LUNATONE",6,14,178,153,207
338,null,"SOLROCK",6,14,178,153,207
339,null,"BARBOACH",11,5,93,82,137
340,null,"WHISCASH",11,5,151,141,242
341,null,"CORPHISH",11,null,141,99,125
342,null,"CRAWDAUNT",11,17,224,142,160
343,null,"BALTOY",5,14,77,124,120
344,null,"CLAYDOL",5,14,140,229,155
345,null,"LILEEP",6,12,105,150,165
346,null,"CRADILY",6,12,152,194,200
347,null,"ANORITH",6,7,176,100,128
348,null,"ARMALDO",6,7,222,174,181
349,null,"FEEBAS",11,null,29,85,85
350,null,"MILOTIC",11,null,192,219,216
351,null,"CASTFORM",1,null,139,139,172
351,29,"CASTFORM_NORMAL",1,null,139,139,172
351,31,"CASTFORM_RAINY",11,null,139,139,172
351,32,"CASTFORM_SNOWY",15,null,139,139,172
351,30,"CASTFORM_SUNNY",10,null,139,139,172
352,null,"KECLEON",1,null,161,189,155
353,null,"SHUPPET",8,null,138,65,127
353,908,"SHUPPET_NORMAL",8,null,138,65,127
353,910,"SHUPPET_PURIFIED",8,null,138,65,127
353,909,"SHUPPET_SHADOW",8,null,138,65,127
354,null,"BANETTE",8,null,218,126,162
354,911,"BANETTE_NORMAL",8,null,218,126,162
354,913,"BANETTE_PURIFIED",8,null,218,126,162
354,912,"BANETTE_SHADOW",8,null,218,126,162
355,null,"DUSKULL",8,null,70,162,85
355,914,"DUSKULL_NORMAL",8,null,70,162,85
355,916,"DUSKULL_PURIFIED",8,null,70,162,85
355,915,"DUSKULL_SHADOW",8,null,70,162,85
356,null,"DUSCLOPS",8,null,124,234,120
356,917,"DUSCLOPS_NORMAL",8,null,124,234,120
356,919,"DUSCLOPS_PURIFIED",8,null,124,234,120
356,918,"DUSCLOPS_SHADOW",8,null,124,234,120
357,null,"TROPIUS",12,3,136,163,223
358,null,"CHIMECHO",14,null,175,170,181
359,null,"ABSOL",17,null,246,120,163
359,830,"ABSOL_NORMAL",17,null,246,120,163
359,832,"ABSOL_PURIFIED",17,null,246,120,163
359,831,"ABSOL_SHADOW",17,null,246,120,163
360,null,"WYNAUT",14,null,41,86,216
361,null,"SNORUNT",15,null,95,95,137
362,null,"GLALIE",15,null,162,162,190
363,null,"SPHEAL",15,11,95,90,172
364,null,"SEALEO",15,11,137,132,207
365,null,"WALREIN",15,11,182,176,242
366,null,"CLAMPERL",11,null,133,135,111
367,null,"HUNTAIL",11,null,197,179,146
368,null,"GOREBYSS",11,null,211,179,146
369,null,"RELICANTH",11,6,162,203,225
370,null,"LUVDISC",11,null,81,128,125
371,null,"BAGON",16,null,134,93,128
371,755,"BAGON_NORMAL",16,null,134,93,128
371,757,"BAGON_PURIFIED",16,null,134,93,128
371,756,"BAGON_SHADOW",16,null,134,93,128
372,null,"SHELGON",16,null,172,155,163
372,758,"SHELGON_NORMAL",16,null,172,155,163
372,760,"SHELGON_PURIFIED",16,null,172,155,163
372,759,"SHELGON_SHADOW",16,null,172,155,163
373,null,"SALAMENCE",16,3,277,168,216
373,761,"SALAMENCE_NORMAL",16,3,277,168,216
373,763,"SALAMENCE_PURIFIED",16,3,277,168,216
373,762,"SALAMENCE_SHADOW",16,3,277,168,216
374,null,"BELDUM",9,14,96,132,120
374,764,"BELDUM_NORMAL",9,14,96,132,120
374,766,"BELDUM_PURIFIED",9,14,96,132,120
374,765,"BELDUM_SHADOW",9,14,96,132,120
375,null,"METANG",9,14,138,176,155
375,767,"METANG_NORMAL",9,14,138,176,155
375,769,"METANG_PURIFIED",9,14,138,176,155
375,768,"METANG_SHADOW",9,14,138,176,155
376,null,"METAGROSS",9,14,257,228,190
376,770,"METAGROSS_NORMAL",9,14,257,228,190
376,772,"METAGROSS_PURIFIED",9,14,257,228,190
376,771,"METAGROSS_SHADOW",9,14,257,228,190
377,null,"REGIROCK",6,null,179,309,190
378,null,"REGICE",15,null,179,309,190
379,null,"REGISTEEL",9,null,143,285,190
380,null,"LATIAS",16,14,228,246,190
381,null,"LATIOS",16,14,268,212,190
382,null,"KYOGRE",11,null,270,228,205
383,null,"GROUDON",5,null,270,228,205
384,null,"RAYQUAZA",16,3,284,170,213
385,null,"JIRACHI",9,14,210,210,225
386,null,"DEOXYS",14,null,345,115,137
386,34,"DEOXYS_ATTACK",14,null,414,46,137
386,35,"DEOXYS_DEFENSE",14,null,144,330,137
386,33,"DEOXYS_NORMAL",14,null,345,115,137
386,36,"DEOXYS_SPEED",14,null,230,218,137
387,null,"TURTWIG",12,null,119,110,146
387,688,"TURTWIG_NORMAL",12,null,119,110,146
387,690,"TURTWIG_PURIFIED",12,null,119,110,146
387,689,"TURTWIG_SHADOW",12,null,119,110,146
388,null,"GROTLE",12,null,157,143,181
388,691,"GROTLE_NORMAL",12,null,157,143,181
388,693,"GROTLE_PURIFIED",12,null,157,143,181
388,692,"GROTLE_SHADOW",12,null,157,143,181
389,null,"TORTERRA",12,5,202,188,216
389,694,"TORTERRA_NORMAL",12,5,202,188,216
389,696,"TORTERRA_PURIFIED",12,5,202,188,216
389,695,"TORTERRA_SHADOW",12,5,202,188,216
390,null,"CHIMCHAR",10,null,113,86,127
390,818,"CHIMCHAR_NORMAL",10,null,113,86,127
390,820,"CHIMCHAR_PURIFIED",10,null,113,86,127
390,819,"CHIMCHAR_SHADOW",10,null,113,86,127
391,null,"MONFERNO",10,2,158,105,162
391,821,"MONFERNO_NORMAL",10,2,158,105,162
391,823,"MONFERNO_PURIFIED",10,2,158,105,162
391,822,"MONFERNO_SHADOW",10,2,158,105,162
392,null,"INFERNAPE",10,2,222,151,183
392,824,"INFERNAPE_NORMAL",10,2,222,151,183
392,826,"INFERNAPE_PURIFIED",10,2,222,151,183
392,825,"INFERNAPE_SHADOW",10,2,222,151,183
393,null,"PIPLUP",11,null,112,102,142
394,null,"PRINPLUP",11,null,150,139,162
395,null,"EMPOLEON",11,9,210,186,197
396,null,"STARLY",1,3,101,58,120
397,null,"STARAVIA",1,3,142,94,146
398,null,"STARAPTOR",1,3,234,140,198
399,null,"BIDOOF",1,null,80,73,153
400,null,"BIBAREL",1,11,162,119,188
401,null,"KRICKETOT",7,null,45,74,114
402,null,"KRICKETUNE",7,null,160,100,184
403,null,"SHINX",13,null,117,64,128
404,null,"LUXIO",13,null,159,95,155
405,null,"LUXRAY",13,null,232,156,190
406,null,"BUDEW",12,4,91,109,120
407,null,"ROSERADE",12,4,243,185,155
408,null,"CRANIDOS",6,null,218,71,167
409,null,"RAMPARDOS",6,null,295,109,219
410,null,"SHIELDON",6,9,76,195,102
411,null,"BASTIODON",6,9,94,286,155
412,null,"BURMY",7,null,53,83,120
412,118,"BURMY_PLANT",7,null,53,83,120
412,119,"BURMY_SANDY",7,null,53,83,120
412,120,"BURMY_TRASH",7,null,53,83,120
413,null,"WORMADAM",7,12,141,180,155
413,87,"WORMADAM_PLANT",7,12,141,180,155
413,88,"WORMADAM_SANDY",7,5,141,180,155
413,89,"WORMADAM_TRASH",7,9,127,175,155
414,null,"MOTHIM",7,3,185,98,172
415,null,"COMBEE",7,3,59,83,102
416,null,"VESPIQUEN",7,3,149,190,172
417,null,"PACHIRISU",13,null,94,172,155
418,null,"BUIZEL",11,null,132,67,146
419,null,"FLOATZEL",11,null,221,114,198
420,null,"CHERUBI",12,null,108,92,128
421,null,"CHERRIM",12,null,170,153,172
421,94,"CHERRIM_OVERCAST",12,null,170,153,172
421,95,"CHERRIM_SUNNY",12,null,170,153,172
422,null,"SHELLOS",11,null,103,105,183
422,97,"SHELLOS_EAST_SEA",11,null,103,105,183
422,96,"SHELLOS_WEST_SEA",11,null,103,105,183
423,null,"GASTRODON",11,5,169,143,244
423,99,"GASTRODON_EAST_SEA",11,5,169,143,244
423,98,"GASTRODON_WEST_SEA",11,5,169,143,244
424,null,"AMBIPOM",1,null,205,143,181
425,null,"DRIFLOON",8,3,117,80,207
426,null,"DRIFBLIM",8,3,180,102,312
427,null,"BUNEARY",1,null,130,105,146
428,null,"LOPUNNY",1,null,156,194,163
429,null,"MISMAGIUS",8,null,211,187,155
429,722,"MISMAGIUS_NORMAL",8,null,211,187,155
429,724,"MISMAGIUS_PURIFIED",8,null,211,187,155
429,723,"MISMAGIUS_SHADOW",8,null,211,187,155
430,null,"HONCHKROW",17,3,243,103,225
430,858,"HONCHKROW_NORMAL",17,3,243,103,225
430,860,"HONCHKROW_PURIFIED",17,3,243,103,225
430,859,"HONCHKROW_SHADOW",17,3,243,103,225
431,null,"GLAMEOW",1,null,109,82,135
432,null,"PURUGLY",1,null,172,133,174
433,null,"CHINGLING",14,null,114,94,128
434,null,"STUNKY",4,17,121,90,160
435,null,"SKUNTANK",4,17,184,132,230
436,null,"BRONZOR",9,14,43,154,149
437,null,"BRONZONG",9,14,161,213,167
438,null,"BONSLY",6,null,124,133,137
439,null,"MIME_JR",14,18,125,142,85
440,null,"HAPPINY",1,null,25,77,225
441,null,"CHATOT",1,3,183,91,183
442,null,"SPIRITOMB",8,17,169,199,137
443,null,"GIBLE",16,5,124,84,151
443,861,"GIBLE_NORMAL",16,5,124,84,151
443,863,"GIBLE_PURIFIED",16,5,124,84,151
443,862,"GIBLE_SHADOW",16,5,124,84,151
444,null,"GABITE",16,5,172,125,169
444,864,"GABITE_NORMAL",16,5,172,125,169
444,866,"GABITE_PURIFIED",16,5,172,125,169
444,865,"GABITE_SHADOW",16,5,172,125,169
445,null,"GARCHOMP",16,5,261,193,239
445,867,"GARCHOMP_NORMAL",16,5,261,193,239
445,869,"GARCHOMP_PURIFIED",16,5,261,193,239
445,868,"GARCHOMP_SHADOW",16,5,261,193,239
446,null,"MUNCHLAX",1,null,137,117,286
447,null,"RIOLU",2,null,127,78,120
448,null,"LUCARIO",2,9,236,144,172
449,null,"HIPPOPOTAS",5,null,124,118,169
449,888,"HIPPOPOTAS_NORMAL",5,null,124,118,169
449,890,"HIPPOPOTAS_PURIFIED",5,null,124,118,169
449,889,"HIPPOPOTAS_SHADOW",5,null,124,118,169
450,null,"HIPPOWDON",5,null,201,191,239
450,891,"HIPPOWDON_NORMAL",5,null,201,191,239
450,893,"HIPPOWDON_PURIFIED",5,null,201,191,239
450,892,"HIPPOWDON_SHADOW",5,null,201,191,239
451,null,"SKORUPI",4,7,93,151,120
452,null,"DRAPION",4,17,180,202,172
453,null,"CROAGUNK",4,2,116,76,134
454,null,"TOXICROAK",4,2,211,133,195
455,null,"CARNIVINE",12,null,187,136,179
456,null,"FINNEON",11,null,96,116,135
457,null,"LUMINEON",11,null,142,170,170
458,null,"MANTYKE",11,3,105,179,128
459,null,"SNOVER",12,15,115,105,155
459,932,"SNOVER_NORMAL",12,15,115,105,155
459,934,"SNOVER_PURIFIED",12,15,115,105,155
459,933,"SNOVER_SHADOW",12,15,115,105,155
460,null,"ABOMASNOW",12,15,178,158,207
460,935,"ABOMASNOW_NORMAL",12,15,178,158,207
460,937,"ABOMASNOW_PURIFIED",12,15,178,158,207
460,936,"ABOMASNOW_SHADOW",12,15,178,158,207
461,null,"WEAVILE",17,15,243,171,172
461,800,"WEAVILE_NORMAL",17,15,243,171,172
461,802,"WEAVILE_PURIFIED",17,15,243,171,172
461,801,"WEAVILE_SHADOW",17,15,243,171,172
462,null,"MAGNEZONE",13,9,238,205,172
462,661,"MAGNEZONE_NORMAL",13,9,238,205,172
462,663,"MAGNEZONE_PURIFIED",13,9,238,205,172
462,662,"MAGNEZONE_SHADOW",13,9,238,205,172
463,null,"LICKILICKY",1,null,161,181,242
464,null,"RHYPERIOR",5,6,241,190,251
464,852,"RHYPERIOR_NORMAL",5,6,241,190,251
464,854,"RHYPERIOR_PURIFIED",5,6,241,190,251
464,853,"RHYPERIOR_SHADOW",5,6,241,190,251
465,null,"TANGROWTH",12,null,207,184,225
466,null,"ELECTIVIRE",13,null,249,163,181
466,643,"ELECTIVIRE_NORMAL",13,null,249,163,181
466,645,"ELECTIVIRE_PURIFIED",13,null,249,163,181
466,644,"ELECTIVIRE_SHADOW",13,null,249,163,181
467,null,"MAGMORTAR",10,null,247,172,181
467,637,"MAGMORTAR_NORMAL",10,null,247,172,181
467,639,"MAGMORTAR_PURIFIED",10,null,247,172,181
467,638,"MAGMORTAR_SHADOW",10,null,247,172,181
468,null,"TOGEKISS",18,3,225,217,198
469,null,"YANMEGA",7,3,231,156,200
470,null,"LEAFEON",12,null,216,219,163
471,null,"GLACEON",15,null,238,205,163
472,null,"GLISCOR",5,3,185,222,181
473,null,"MAMOSWINE",15,5,247,146,242
474,null,"PORYGON_Z",1,null,264,150,198
474,683,"PORYGON_Z_NORMAL",1,null,264,150,198
474,685,"PORYGON_Z_PURIFIED",1,null,264,150,198
474,684,"PORYGON_Z_SHADOW",1,null,264,150,198
475,null,"GALLADE",14,2,237,195,169
475,301,"GALLADE_NORMAL",14,2,237,195,169
475,303,"GALLADE_PURIFIED",14,2,237,195,169
475,302,"GALLADE_SHADOW",14,2,237,195,169
476,null,"PROBOPASS",6,9,135,275,155
477,null,"DUSKNOIR",8,null,180,254,128
477,920,"DUSKNOIR_NORMAL",8,null,180,254,128
477,922,"DUSKNOIR_PURIFIED",8,null,180,254,128
477,921,"DUSKNOIR_SHADOW",8,null,180,254,128
478,null,"FROSLASS",15,8,171,150,172
479,null,"ROTOM",13,8,185,159,137
479,83,"ROTOM_FAN",13,3,204,219,137
479,82,"ROTOM_FROST",13,15,204,219,137
479,86,"ROTOM_HEAT",13,10,204,219,137
479,84,"ROTOM_MOW",13,12,204,219,137
479,81,"ROTOM_NORMAL",13,8,185,159,137
479,85,"ROTOM_WASH",13,11,204,219,137
480,null,"UXIE",14,null,156,270,181
481,null,"MESPRIT",14,null,212,212,190
482,null,"AZELF",14,null,270,151,181
483,null,"DIALGA",9,16,275,211,205
484,null,"PALKIA",11,16,280,215,189
485,null,"HEATRAN",10,9,251,213,209
486,null,"REGIGIGAS",1,null,287,210,221
487,null,"GIRATINA",8,16,187,225,284
487,90,"GIRATINA_ALTERED",8,16,187,225,284
487,91,"GIRATINA_ORIGIN",8,16,225,187,284
488,null,"CRESSELIA",14,null,152,258,260
489,null,"PHIONE",11,null,162,162,190
490,null,"MANAPHY",11,null,210,210,225
491,null,"DARKRAI",17,null,285,198,172
492,null,"SHAYMIN",12,null,210,210,225
492,93,"SHAYMIN_LAND",12,null,210,210,225
492,92,"SHAYMIN_SKY",12,3,261,166,225
493,null,"ARCEUS",1,null,238,238,237
493,106,"ARCEUS_BUG",7,null,238,238,237
493,116,"ARCEUS_DARK",17,null,238,238,237
493,115,"ARCEUS_DRAGON",16,null,238,238,237
493,112,"ARCEUS_ELECTRIC",13,null,238,238,237
493,117,"ARCEUS_FAIRY",18,null,238,238,237
493,101,"ARCEUS_FIGHTING",2,null,238,238,237
493,109,"ARCEUS_FIRE",10,null,238,238,237
493,102,"ARCEUS_FLYING",3,null,238,238,237
493,107,"ARCEUS_GHOST",8,null,238,238,237
493,111,"ARCEUS_GRASS",12,null,238,238,237
493,104,"ARCEUS_GROUND",5,null,238,238,237
493,114,"ARCEUS_ICE",15,null,238,238,237
493,100,"ARCEUS_NORMAL",1,null,238,238,237
493,103,"ARCEUS_POISON",4,null,238,238,237
493,113,"ARCEUS_PSYCHIC",14,null,238,238,237
493,105,"ARCEUS_ROCK",6,null,238,238,237
493,108,"ARCEUS_STEEL",9,null,238,238,237
493,110,"ARCEUS_WATER",11,null,238,238,237
494,null,"VICTINI",14,10,210,210,225
495,null,"SNIVY",12,null,88,107,128
496,null,"SERVINE",12,null,122,152,155
497,null,"SERPERIOR",12,null,161,204,181
498,null,"TEPIG",10,null,115,85,163
499,null,"PIGNITE",10,2,173,106,207
500,null,"EMBOAR",10,2,235,127,242
501,null,"OSHAWOTT",11,null,117,85,146
502,null,"DEWOTT",11,null,159,116,181
503,null,"SAMUROTT",11,null,212,157,216
504,null,"PATRAT",1,null,98,73,128
505,null,"WATCHOG",1,null,165,139,155
506,null,"LILLIPUP",1,null,107,86,128
507,null,"HERDIER",1,null,145,126,163
508,null,"STOUTLAND",1,null,206,182,198
509,null,"PURRLOIN",17,null,98,73,121
510,null,"LIEPARD",17,null,187,106,162
511,null,"PANSAGE",12,null,104,94,137
512,null,"SIMISAGE",12,null,206,133,181
513,null,"PANSEAR",10,null,104,94,137
514,null,"SIMISEAR",10,null,206,133,181
515,null,"PANPOUR",11,null,104,94,137
516,null,"SIMIPOUR",11,null,206,133,181
517,null,"MUNNA",14,null,111,92,183
518,null,"MUSHARNA",14,null,183,166,253
519,null,"PIDOVE",1,3,98,80,137
520,null,"TRANQUILL",1,3,144,107,158
521,null,"UNFEZANT",1,3,226,146,190
522,null,"BLITZLE",13,null,118,64,128
523,null,"ZEBSTRIKA",13,null,211,136,181
524,null,"ROGGENROLA",6,null,121,110,146
525,null,"BOLDORE",6,null,174,143,172
526,null,"GIGALITH",6,null,226,201,198
527,null,"WOOBAT",14,3,107,85,163
528,null,"SWOOBAT",14,3,161,119,167
529,null,"DRILBUR",5,null,154,85,155
530,null,"EXCADRILL",5,9,255,129,242
531,null,"AUDINO",1,null,114,163,230
532,null,"TIMBURR",2,null,134,87,181
533,null,"GURDURR",2,null,180,134,198
534,null,"CONKELDURR",2,null,243,158,233
