0112	サイドン	RHYDON_NORMAL	GROUND	ROCK	0.625	1.6	0.625	0.390625	1.6	0.625	1.0	1.0	1.6	0.625	2.56	2.56	0.390625	1.0	1.6	1.0	1.0	1.0
0113	ラッキー	CHANSEY	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0114	モンジャラ	TANGELA_NORMAL	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0115	ガルーラ	KANGASKHAN_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0116	タッツー	HORSEA_NORMAL	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0117	シードラ	SEADRA_NORMAL	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0118	トサキント	GOLDEEN	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0119	アズマオウ	SEAKING	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0120	ヒトデマン	STARYU	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0121	スターミー	STARMIE	WATER	PSYCHIC	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	0.625	0.625	0.625	1.6	1.6	0.625	0.625	1.0	1.6	1.0
0122	バリヤード (ガラルのすがた)	MR_MIME_GALARIAN	ICE	PSYCHIC	1.0	1.0	1.0	1.0	1.0	1.6	1.6	1.6	1.6	1.6	1.0	1.0	1.0	0.625	0.625	1.0	1.6	1.0
0122	バリヤード	MR_MIME_NORMAL	PSYCHIC	FAIRY	1.0	0.390625	1.0	1.6	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	0.625	1.0	0.390625	1.0	1.0
0123	ストライク	SCYTHER_NORMAL	BUG	FLYING	1.0	0.390625	1.6	1.0	0.244140625	2.56	0.625	1.0	1.0	1.6	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0
0124	ルージュラ	JYNX	ICE	PSYCHIC	1.0	1.0	1.0	1.0	1.0	1.6	1.6	1.6	1.6	1.6	1.0	1.0	1.0	0.625	0.625	1.0	1.6	1.0
0125	エレブー	ELECTABUZZ_NORMAL	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0126	ブーバー	MAGMAR_NORMAL	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0127	カイロス	PINSIR_NORMAL	BUG		1.0	0.625	1.6	1.0	0.625	1.6	1.0	1.0	1.0	1.6	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0
0128	ケンタロス	TAUROS	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0129	コイキング	MAGIKARP_NORMAL	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0130	ギャラドス	GYARADOS_NORMAL	WATER	FLYING	1.0	0.625	1.0	1.0	0.390625	1.6	0.625	1.0	0.625	0.625	0.625	1.0	2.56	1.0	1.0	1.0	1.0	1.0
0131	ラプラス	LAPRAS_NORMAL	WATER	ICE	1.0	1.6	1.0	1.0	1.0	1.6	1.0	1.0	1.0	1.0	0.625	1.6	1.6	1.0	0.390625	1.0	1.0	1.0
0132	メタモン	DITTO	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0133	イーブイ	EEVEE	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0134	シャワーズ	VAPOREON	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0135	サンダース	JOLTEON	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0136	ブースター	FLAREON	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0137	ポリゴン	PORYGON_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0138	オムナイト	OMANYTE_NORMAL	ROCK	WATER	0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.0	0.390625	1.0	2.56	1.6	1.0	0.625	1.0	1.0	1.0
0139	オムスター	OMASTAR_NORMAL	ROCK	WATER	0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.0	0.390625	1.0	2.56	1.6	1.0	0.625	1.0	1.0	1.0
0140	カブト	KABUTO_NORMAL	ROCK	WATER	0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.0	0.390625	1.0	2.56	1.6	1.0	0.625	1.0	1.0	1.0
0141	カブトプス	KABUTOPS_NORMAL	ROCK	WATER	0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.0	0.390625	1.0	2.56	1.6	1.0	0.625	1.0	1.0	1.0
0142	プテラ	AERODACTYL_NORMAL	ROCK	FLYING	0.625	1.0	0.625	0.625	0.625	1.6	0.625	1.0	1.6	0.625	1.6	1.0	1.6	1.0	1.6	1.0	1.0	1.0
0143	カビゴン	SNORLAX_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0144	フリーザー	ARTICUNO_NORMAL	ICE	FLYING	1.0	1.0	1.0	1.0	0.390625	2.56	0.625	1.0	1.6	1.6	1.0	0.625	1.6	1.0	1.0	1.0	1.0	1.0
0145	サンダー	ZAPDOS_NORMAL	ELECTRIC	FLYING	1.0	0.625	0.625	1.0	0.625	1.6	0.625	1.0	0.625	1.0	1.0	0.625	1.0	1.0	1.6	1.0	1.0	1.0
0146	ファイヤー	MOLTRES_NORMAL	FIRE	FLYING	1.0	0.625	1.0	1.0	0.625	2.56	0.390625	1.0	0.625	0.625	1.6	0.390625	1.6	1.0	1.0	1.0	1.0	0.625
0147	ミニリュウ	DRATINI_NORMAL	DRAGON		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	0.625	1.0	1.6	1.6	1.0	1.6
0148	ハクリュー	DRAGONAIR_NORMAL	DRAGON		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	0.625	1.0	1.6	1.6	1.0	1.6
0149	カイリュー	DRAGONITE_NORMAL	DRAGON	FLYING	1.0	0.625	1.0	1.0	0.390625	1.6	0.625	1.0	1.0	0.625	0.625	0.390625	1.0	1.0	2.56	1.6	1.0	1.6
0150	アーマードミュウツー	MEWTWO_A	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0150	ミュウツー	MEWTWO_NORMAL	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0151	ミュウ	MEW	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0152	チコリータ	CHIKORITA	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0153	ベイリーフ	BAYLEEF	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0154	メガニウム	MEGANIUM	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0155	ヒノアラシ	CYNDAQUIL	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0156	マグマラシ	QUILAVA	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0157	バクフーン	TYPHLOSION	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0158	ワニノコ	TOTODILE	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0159	アリゲイツ	CROCONAW	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0160	オーダイル	FERALIGATR	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0161	オタチ	SENTRET	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0162	オオタチ	FURRET	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0163	ホーホー	HOOTHOOT	NORMAL	FLYING	1.0	1.0	1.0	1.0	0.390625	1.6	0.625	0.390625	1.0	1.0	1.0	0.625	1.6	1.0	1.6	1.0	1.0	1.0
0164	ヨルノズク	NOCTOWL	NORMAL	FLYING	1.0	1.0	1.0	1.0	0.390625	1.6	0.625	0.390625	1.0	1.0	1.0	0.625	1.6	1.0	1.6	1.0	1.0	1.0
0165	レディバ	LEDYBA	BUG	FLYING	1.0	0.390625	1.6	1.0	0.244140625	2.56	0.625	1.0	1.0	1.6	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0
0166	レディアン	LEDIAN	BUG	FLYING	1.0	0.390625	1.6	1.0	0.244140625	2.56	0.625	1.0	1.0	1.6	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0
0167	イトマル	SPINARAK	BUG	POISON	1.0	0.390625	1.6	0.625	1.0	1.6	0.625	1.0	1.0	1.6	1.0	0.390625	1.0	1.6	1.0	1.0	1.0	0.625
0168	アリアドス	ARIADOS	BUG	POISON	1.0	0.390625	1.6	0.625	1.0	1.6	0.625	1.0	1.0	1.6	1.0	0.390625	1.0	1.6	1.0	1.0	1.0	0.625
0169	クロバット	CROBAT_NORMAL	POISON	FLYING	1.0	0.390625	1.0	0.625	0.625	1.6	0.390625	1.0	1.0	1.0	1.0	0.390625	1.6	1.6	1.6	1.0	1.0	0.625
0170	チョンチー	CHINCHOU	WATER	ELECTRIC	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.390625	0.625	0.625	1.6	1.0	1.0	0.625	1.0	1.0	1.0
0171	ランターン	LANTURN	WATER	ELECTRIC	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.390625	0.625	0.625	1.6	1.0	1.0	0.625	1.0	1.0	1.0
0172	ピチュー	PICHU	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0173	ピィ	CLEFFA	FAIRY		1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	1.0	1.0	1.0	0.390625	0.625	1.0
0174	ププリン	IGGLYBUFF	NORMAL	FAIRY	1.0	1.0	1.0	1.6	1.0	1.0	0.625	0.390625	1.6	1.0	1.0	1.0	1.0	1.0	1.0	0.390625	0.625	1.0
0175	トゲピー	TOGEPI	FAIRY		1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	1.0	1.0	1.0	0.390625	0.625	1.0
0176	トゲチック	TOGETIC	FAIRY	FLYING	1.0	0.390625	1.0	1.6	0.390625	1.6	0.390625	1.0	1.6	1.0	1.0	0.625	1.6	1.0	1.6	0.390625	0.625	1.0
0177	ネイティ	NATU	PSYCHIC	FLYING	1.0	0.390625	1.0	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0	0.625	1.6	0.625	1.6	1.0	1.6	1.0
0178	ネイティオ	XATU	PSYCHIC	FLYING	1.0	0.390625	1.0	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0	0.625	1.6	0.625	1.6	1.0	1.6	1.0
0179	メリープ	MAREEP_NORMAL	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0180	モココ	FLAAFFY_NORMAL	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0181	デンリュウ	AMPHAROS_NORMAL	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0182	キレイハナ	BELLOSSOM_NORMAL	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0183	マリル	MARILL	WATER	FAIRY	1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.0	0.625	0.625	1.6	1.6	1.0	0.625	0.390625	0.625	1.0
0184	マリルリ	AZUMARILL	WATER	FAIRY	1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.0	0.625	0.625	1.6	1.6	1.0	0.625	0.390625	0.625	1.0
0185	ウソッキー	SUDOWOODO	ROCK		0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.6	0.625	1.6	1.6	1.0	1.0	1.0	1.0	1.0	1.0
0186	ニョロトノ	POLITOED_NORMAL	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0187	ハネッコ	HOPPIP_NORMAL	GRASS	FLYING	1.0	0.625	1.6	1.6	0.244140625	1.6	1.0	1.0	1.0	1.6	0.625	0.390625	1.0	1.0	2.56	1.0	1.0	1.0
0188	ポポッコ	SKIPLOOM_NORMAL	GRASS	FLYING	1.0	0.625	1.6	1.6	0.244140625	1.6	1.0	1.0	1.0	1.6	0.625	0.390625	1.0	1.0	2.56	1.0	1.0	1.0
0189	ワタッコ	JUMPLUFF_NORMAL	GRASS	FLYING	1.0	0.625	1.6	1.6	0.244140625	1.6	1.0	1.0	1.0	1.6	0.625	0.390625	1.0	1.0	2.56	1.0	1.0	1.0
0190	エイパム	AIPOM_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0191	ヒマナッツ	SUNKERN	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0192	キマワリ	SUNFLORA	GRASS		1.0	1.0	1.6	1.6	0.625	1.0	1.6	1.0	1.0	1.6	0.625	0.625	0.625	1.0	1.6	1.0	1.0	1.0
0193	ヤンヤンマ	YANMA	BUG	FLYING	1.0	0.390625	1.6	1.0	0.244140625	2.56	0.625	1.0	1.0	1.6	1.0	0.390625	1.6	1.0	1.6	1.0	1.0	1.0
0194	ウパー	WOOPER_NORMAL	WATER	GROUND	1.0	1.0	1.0	0.625	1.0	0.625	1.0	1.0	0.625	0.625	1.0	2.56	0.625	1.0	1.0	1.0	1.0	1.0
0195	ヌオー	QUAGSIRE_NORMAL	WATER	GROUND	1.0	1.0	1.0	0.625	1.0	0.625	1.0	1.0	0.625	0.625	1.0	2.56	0.625	1.0	1.0	1.0	1.0	1.0
0196	エーフィ	ESPEON	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0197	ブラッキー	UMBREON	DARK		1.0	1.6	1.0	1.0	1.0	1.0	1.6	0.625	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	0.625	1.6
0198	ヤミカラス	MURKROW_NORMAL	DARK	FLYING	1.0	1.0	1.0	1.0	0.390625	1.6	1.0	0.625	1.0	1.0	1.0	0.625	1.6	0.390625	1.6	1.0	0.625	1.6
0199	ヤドキング (ガラルのすがた)	SLOWKING_GALARIAN	POISON	PSYCHIC	1.0	0.390625	1.0	0.625	1.6	1.0	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.6	0.625
0199	ヤドキング	SLOWKING_NORMAL	WATER	PSYCHIC	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	0.625	0.625	0.625	1.6	1.6	0.625	0.625	1.0	1.6	1.0
0200	ムウマ	MISDREAVUS_NORMAL	GHOST		0.390625	0.390625	1.0	0.625	1.0	1.0	0.625	1.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.6	1.0
0201	アンノーン	UNOWN	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0202	ソーナンス	WOBBUFFET_NORMAL	PSYCHIC		1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0203	キリンリキ	GIRAFARIG	NORMAL	PSYCHIC	1.0	1.0	1.0	1.0	1.0	1.0	1.6	0.625	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.6	1.0
0204	クヌギダマ	PINECO_NORMAL	BUG		1.0	0.625	1.6	1.0	0.625	1.6	1.0	1.0	1.0	1.6	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0
0205	フォレトス	FORRETRESS_NORMAL	BUG	STEEL	0.625	1.0	1.0	0.390625	1.0	1.0	0.625	1.0	0.625	2.56	1.0	0.390625	1.0	0.625	0.625	0.625	1.0	0.625
0206	ノコッチ	DUNSPARCE	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0207	グライガー	GLIGAR_NORMAL	GROUND	FLYING	1.0	0.625	1.0	0.625	0.390625	1.0	0.625	1.0	1.0	1.0	1.6	1.0	0.625	1.0	2.56	1.0	1.0	1.0
0208	ハガネール	STEELIX_NORMAL	STEEL	GROUND	0.625	1.6	0.625	0.244140625	1.6	0.390625	0.625	1.0	0.625	1.6	1.6	1.0	0.390625	0.625	1.0	0.625	1.0	0.625
0209	ブルー	SNUBBULL_NORMAL	FAIRY		1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	1.0	1.0	1.0	0.390625	0.625	1.0
0210	グランブル	GRANBULL_NORMAL	FAIRY		1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	1.0	1.0	1.0	0.390625	0.625	1.0
0211	ハリーセン	QWILFISH	WATER	POISON	1.0	0.625	1.0	0.625	1.6	1.0	0.625	1.0	0.625	0.625	0.625	1.0	1.6	1.6	0.625	1.0	1.0	0.625
0212	ハッサム	SCIZOR_NORMAL	BUG	STEEL	0.625	1.0	1.0	0.390625	1.0	1.0	0.625	1.0	0.625	2.56	1.0	0.390625	1.0	0.625	0.625	0.625	1.0	0.625
0213	ツボツボ	SHUCKLE_NORMAL	BUG	ROCK	0.625	1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.6	1.0	1.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0214	ヘラクロス	HERACROSS	BUG	FIGHTING	1.0	0.625	2.56	1.0	0.625	1.0	0.625	1.0	1.0	1.6	1.0	0.625	1.0	1.6	1.0	1.0	0.625	1.6
0215	ニューラ	SNEASEL_NORMAL	DARK	ICE	1.0	2.56	1.0	1.0	1.0	1.6	1.6	0.625	1.6	1.6	1.0	1.0	1.0	0.390625	0.625	1.0	0.625	1.6
0216	ヒメグマ	TEDDIURSA_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0217	リングマ	URSARING_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0218	マグマッグ	SLUGMA	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0219	マグカルゴ	MAGCARGO	FIRE	ROCK	0.625	1.6	0.625	0.625	2.56	1.6	0.625	1.0	1.0	0.390625	2.56	1.0	1.0	1.0	0.625	1.0	1.0	0.625
0220	ウリムー	SWINUB_NORMAL	ICE	GROUND	1.0	1.6	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.6	1.6	0.390625	1.0	1.0	1.0	1.0	1.0
0221	イノムー	PILOSWINE_NORMAL	ICE	GROUND	1.0	1.6	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	1.6	1.6	0.390625	1.0	1.0	1.0	1.0	1.0
0222	サニーゴ	CORSOLA	WATER	ROCK	0.625	1.6	0.625	0.625	1.6	1.0	1.0	1.0	1.0	0.390625	1.0	2.56	1.6	1.0	0.625	1.0	1.0	1.0
0223	テッポウオ	REMORAID	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0224	オクタン	OCTILLERY	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0225	デリバード	DELIBIRD_NORMAL	ICE	FLYING	1.0	1.0	1.0	1.0	0.390625	2.56	0.625	1.0	1.6	1.6	1.0	0.625	1.6	1.0	1.0	1.0	1.0	1.0
0226	マンタイン	MANTINE	WATER	FLYING	1.0	0.625	1.0	1.0	0.390625	1.6	0.625	1.0	0.625	0.625	0.625	1.0	2.56	1.0	1.0	1.0	1.0	1.0
0227	エアームド	SKARMORY_NORMAL	STEEL	FLYING	0.625	1.0	0.625	0.390625	0.625	1.0	0.390625	1.0	0.625	1.6	1.0	0.390625	1.6	0.625	1.0	0.625	1.0	0.625
0228	デルビル	HOUNDOUR_NORMAL	DARK	FIRE	1.0	1.6	1.0	1.0	1.6	1.6	1.0	0.625	0.625	0.625	1.6	0.625	1.0	0.390625	0.625	1.0	0.625	1.0
0229	ヘルガー	HOUNDOOM_NORMAL	DARK	FIRE	1.0	1.6	1.0	1.0	1.6	1.6	1.0	0.625	0.625	0.625	1.6	0.625	1.0	0.390625	0.625	1.0	0.625	1.0
0230	キングドラ	KINGDRA_NORMAL	WATER	DRAGON	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.390625	0.390625	1.0	1.0	1.0	1.0	1.6	1.0	1.6
0231	ゴマゾウ	PHANPY	GROUND		1.0	1.0	1.0	0.625	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	0.390625	1.0	1.6	1.0	1.0	1.0
0232	ドンファン	DONPHAN	GROUND		1.0	1.0	1.0	0.625	1.0	0.625	1.0	1.0	1.0	1.0	1.6	1.6	0.390625	1.0	1.6	1.0	1.0	1.0
0233	ポリゴン2	PORYGON2_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0234	オドシシ	STANTLER_NORMAL	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0235	ドーブル	SMEARGLE	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0236	バルキー	TYROGUE	FIGHTING		1.0	1.0	1.6	1.0	1.0	0.625	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.6	1.0	1.0	0.625	1.6
0237	カポエラー	HITMONTOP	FIGHTING		1.0	1.0	1.6	1.0	1.0	0.625	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.6	1.0	1.0	0.625	1.6
0238	ムチュール	SMOOCHUM	ICE	PSYCHIC	1.0	1.0	1.0	1.0	1.0	1.6	1.6	1.6	1.6	1.6	1.0	1.0	1.0	0.625	0.625	1.0	1.6	1.0
0239	エレキッド	ELEKID	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0240	ブビィ	MAGBY	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0241	ミルタンク	MILTANK	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0242	ハピナス	BLISSEY	NORMAL		1.0	1.6	1.0	1.0	1.0	1.0	1.0	0.390625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0243	ライコウ	RAIKOU_NORMAL	ELECTRIC		1.0	1.0	0.625	1.0	1.6	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0
0244	エンテイ	ENTEI_NORMAL	FIRE		1.0	1.0	1.0	1.0	1.6	1.6	0.625	1.0	0.625	0.625	1.6	0.625	1.0	1.0	0.625	1.0	1.0	0.625
0245	スイクン	SUICUNE_NORMAL	WATER		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.625	0.625	1.6	1.6	1.0	0.625	1.0	1.0	1.0
0246	ヨーギラス	LARVITAR_NORMAL	ROCK	GROUND	0.625	1.6	0.625	0.390625	1.6	0.625	1.0	1.0	1.6	0.625	2.56	2.56	0.390625	1.0	1.6	1.0	1.0	1.0
0247	サナギラス	PUPITAR_NORMAL	ROCK	GROUND	0.625	1.6	0.625	0.390625	1.6	0.625	1.0	1.0	1.6	0.625	2.56	2.56	0.390625	1.0	1.6	1.0	1.0	1.0
