78	RAPIDASH	ギャロップ	FIRE			FIRE_SPIN	ほのおのうず	★	FIRE	10.8	1.5	10	7.2	6.7		FIRE_BLAST	だいもんじ	★	FIRE	80	168.0	2.1	8	12.0	21.20
78	RAPIDASH	ギャロップ	FIRE		▲	EMBER	ひのこ	★	FIRE	7.2	1.0	6	7.2	6.0		HEAT_WAVE	ねっぷう	★	FIRE	75	114.0	1.5	13	13.0	15.97
78	RAPIDASH	ギャロップ	FIRE			LOW_KICK	けたぐり		FIGHTING	4.0	1.0	5	4.0	5.0		HEAT_WAVE	ねっぷう	★	FIRE	75	114.0	1.5	15	15.0	11.60
78	RAPIDASH	ギャロップ	FIRE			FIRE_SPIN	ほのおのうず	★	FIRE	10.8	1.5	10	7.2	6.7		HEAT_WAVE	ねっぷう	★	FIRE	75	114.0	1.5	8	12.0	16.70
78	RAPIDASH	ギャロップ	FIRE		▲	EMBER	ひのこ	★	FIRE	7.2	1.0	6	7.2	6.0		DRILL_RUN	ドリルライナー		GROUND	55	80.0	1.5	10	10.0	15.20
78	RAPIDASH	ギャロップ	FIRE			LOW_KICK	けたぐり		FIGHTING	4.0	1.0	5	4.0	5.0		DRILL_RUN	ドリルライナー		GROUND	55	80.0	1.5	11	11.0	11.27
78	RAPIDASH	ギャロップ	FIRE			FIRE_SPIN	ほのおのうず	★	FIRE	10.8	1.5	10	7.2	6.7		DRILL_RUN	ドリルライナー		GROUND	55	80.0	1.5	6	9.0	16.09
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		PSYSHOCK	サイコショック	★	PSYCHIC	45	84.0	1.9	4	8.0	20.10
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		PSYSHOCK	サイコショック	★	PSYCHIC	45	84.0	1.9	15	7.5	18.40
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	5	10.0	18.00
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	20	10.0	15.60
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		PSYCHIC	サイコキネシス	★	PSYCHIC	70	120.0	1.7	6	12.0	19.60
79	SLOWPOKE	ヤドン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		PSYCHIC	サイコキネシス	★	PSYCHIC	70	120.0	1.7	24	12.0	17.20
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		ICE_BEAM	れいとうビーム		ICE	55	90.0	1.6	5	10.0	18.60
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		ICE_BEAM	れいとうビーム		ICE	55	90.0	1.6	19	9.5	16.67
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	5	10.0	18.00
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	20	10.0	15.60
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		CONFUSION	ねんりき	★	PSYCHIC	19.2	2.0	12	9.6	6.0		PSYCHIC	サイコキネシス	★	PSYCHIC	70	120.0	1.7	6	12.0	19.60
80	SLOWBRO	ヤドラン	WATER	PSYCHIC		WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		PSYCHIC	サイコキネシス	★	PSYCHIC	70	120.0	1.7	24	12.0	17.20
81	MAGNEMITE	コイル	ELECTRIC	STEEL		THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		MAGNET_BOMB	マグネットボム	★	STEEL	45	84.0	1.9	5	5.0	20.40
81	MAGNEMITE	コイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		MAGNET_BOMB	マグネットボム	★	STEEL	45	84.0	1.9	6	6.0	18.80
81	MAGNEMITE	コイル	ELECTRIC	STEEL		THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		DISCHARGE	ほうでん	★	ELECTRIC	45	78.0	1.7	5	5.0	19.20
81	MAGNEMITE	コイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		DISCHARGE	ほうでん	★	ELECTRIC	45	78.0	1.7	6	6.0	17.80
81	MAGNEMITE	コイル	ELECTRIC	STEEL		THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		THUNDERBOLT	１０まんボルト	★	ELECTRIC	55	108.0	2.0	7	7.0	19.03
81	MAGNEMITE	コイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		THUNDERBOLT	１０まんボルト	★	ELECTRIC	55	108.0	2.0	7	7.0	20.23
82	MAGNETON	レアコイル	ELECTRIC	STEEL		CHARGE_BEAM	チャージビーム	★	ELECTRIC	6.0	1.5	11	4.0	7.3		FLASH_CANNON	ラスターカノン	★	STEEL	65	132.0	2.0	6	9.0	18.67
82	MAGNETON	レアコイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		FLASH_CANNON	ラスターカノン	★	STEEL	65	132.0	2.0	9	9.0	19.47
82	MAGNETON	レアコイル	ELECTRIC	STEEL	▲	THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		FLASH_CANNON	ラスターカノン	★	STEEL	65	132.0	2.0	8	8.0	20.10
82	MAGNETON	レアコイル	ELECTRIC	STEEL		CHARGE_BEAM	チャージビーム	★	ELECTRIC	6.0	1.5	11	4.0	7.3		ZAP_CANNON	でんじほう	★	ELECTRIC	80	180.0	2.3	8	12.0	19.00
82	MAGNETON	レアコイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		ZAP_CANNON	でんじほう	★	ELECTRIC	80	180.0	2.3	10	10.0	22.80
82	MAGNETON	レアコイル	ELECTRIC	STEEL	▲	THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		ZAP_CANNON	でんじほう	★	ELECTRIC	80	180.0	2.3	9	9.0	23.60
82	MAGNETON	レアコイル	ELECTRIC	STEEL		CHARGE_BEAM	チャージビーム	★	ELECTRIC	6.0	1.5	11	4.0	7.3		MAGNET_BOMB	マグネットボム	★	STEEL	45	84.0	1.9	5	7.5	15.20
82	MAGNETON	レアコイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0		MAGNET_BOMB	マグネットボム	★	STEEL	45	84.0	1.9	6	6.0	18.80
82	MAGNETON	レアコイル	ELECTRIC	STEEL	▲	THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0		MAGNET_BOMB	マグネットボム	★	STEEL	45	84.0	1.9	5	5.0	20.40
82	MAGNETON	レアコイル	ELECTRIC	STEEL		CHARGE_BEAM	チャージビーム	★	ELECTRIC	6.0	1.5	11	4.0	7.3	▲	DISCHARGE	ほうでん	★	ELECTRIC	45	78.0	1.7	5	7.5	14.40
82	MAGNETON	レアコイル	ELECTRIC	STEEL		SPARK	スパーク	★	ELECTRIC	4.8	1.0	8	4.8	8.0	▲	DISCHARGE	ほうでん	★	ELECTRIC	45	78.0	1.7	6	6.0	17.80
82	MAGNETON	レアコイル	ELECTRIC	STEEL	▲	THUNDER_SHOCK	でんきショック	★	ELECTRIC	3.6	1.0	9	3.6	9.0	▲	DISCHARGE	ほうでん	★	ELECTRIC	45	78.0	1.7	5	5.0	19.20
83	FARFETCHD	カモネギ	NORMAL	FLYING	▲	CUT	いあいぎり	★	NORMAL	3.6	0.5	2	7.2	4.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	23	11.5	12.94
83	FARFETCHD	カモネギ	NORMAL	FLYING		AIR_SLASH	エアスラッシュ	★	FLYING	10.8	1.5	9	7.2	6.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	5	7.5	16.00
83	FARFETCHD	カモネギ	NORMAL	FLYING		FURY_CUTTER	れんぞくぎり		BUG	2.0	0.5	4	4.0	8.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	12	6.0	15.00
83	FARFETCHD	カモネギ	NORMAL	FLYING	▲	CUT	いあいぎり	★	NORMAL	3.6	0.5	2	7.2	4.0		LEAF_BLADE	リーフブレード		GRASS	35	70.0	2.0	18	9.0	14.98
83	FARFETCHD	カモネギ	NORMAL	FLYING		AIR_SLASH	エアスラッシュ	★	FLYING	10.8	1.5	9	7.2	6.0		LEAF_BLADE	リーフブレード		GRASS	35	70.0	2.0	4	6.0	18.87
83	FARFETCHD	カモネギ	NORMAL	FLYING		FURY_CUTTER	れんぞくぎり		BUG	2.0	0.5	4	4.0	8.0		LEAF_BLADE	リーフブレード		GRASS	35	70.0	2.0	9	4.5	19.56
83	FARFETCHD	カモネギ	NORMAL	FLYING	▲	CUT	いあいぎり	★	NORMAL	3.6	0.5	2	7.2	4.0		AIR_CUTTER	エアカッター	★	FLYING	55	72.0	1.3	28	14.0	12.34
83	FARFETCHD	カモネギ	NORMAL	FLYING		AIR_SLASH	エアスラッシュ	★	FLYING	10.8	1.5	9	7.2	6.0		AIR_CUTTER	エアカッター	★	FLYING	55	72.0	1.3	7	10.5	14.06
83	FARFETCHD	カモネギ	NORMAL	FLYING		FURY_CUTTER	れんぞくぎり		BUG	2.0	0.5	4	4.0	8.0		AIR_CUTTER	エアカッター	★	FLYING	55	72.0	1.3	14	7.0	14.29
84	DODUO	ドードー	NORMAL	FLYING		QUICK_ATTACK	でんこうせっか	★	NORMAL	6.0	1.0	7	6.0	7.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	7	7.0	15.43
84	DODUO	ドードー	NORMAL	FLYING		PECK	つつく	★	FLYING	7.2	1.0	5	7.2	5.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	9	9.0	14.53
84	DODUO	ドードー	NORMAL	FLYING		QUICK_ATTACK	でんこうせっか	★	NORMAL	6.0	1.0	7	6.0	7.0		DRILL_PECK	ドリルくちばし	★	FLYING	40	72.0	1.8	6	6.0	18.00
84	DODUO	ドードー	NORMAL	FLYING		PECK	つつく	★	FLYING	7.2	1.0	5	7.2	5.0		DRILL_PECK	ドリルくちばし	★	FLYING	40	72.0	1.8	8	8.0	16.20
84	DODUO	ドードー	NORMAL	FLYING		QUICK_ATTACK	でんこうせっか	★	NORMAL	6.0	1.0	7	6.0	7.0	▲	SWIFT	スピードスター	★	NORMAL	55	72.0	1.3	8	8.0	15.00
84	DODUO	ドードー	NORMAL	FLYING		PECK	つつく	★	FLYING	7.2	1.0	5	7.2	5.0	▲	SWIFT	スピードスター	★	NORMAL	55	72.0	1.3	11	11.0	13.75
84	DODUO	ドードー	NORMAL	FLYING		QUICK_ATTACK	でんこうせっか	★	NORMAL	6.0	1.0	7	6.0	7.0		BRAVE_BIRD	ブレイブバード	★	FLYING	55	108.0	2.0	8	8.0	19.50
84	DODUO	ドードー	NORMAL	FLYING		PECK	つつく	★	FLYING	7.2	1.0	5	7.2	5.0		BRAVE_BIRD	ブレイブバード	★	FLYING	55	108.0	2.0	11	11.0	17.02
85	DODRIO	ドードリオ	NORMAL	FLYING		FEINT_ATTACK	だましうち		DARK	6.0	1.0	6	6.0	6.0		DRILL_PECK	ドリルくちばし	★	FLYING	40	72.0	1.8	7	7.0	16.29
85	DODRIO	ドードリオ	NORMAL	FLYING		STEEL_WING	はがねのつばさ		STEEL	7.0	1.0	5	7.0	5.0		DRILL_PECK	ドリルくちばし	★	FLYING	40	72.0	1.8	8	8.0	16.00
85	DODRIO	ドードリオ	NORMAL	FLYING		FEINT_ATTACK	だましうち		DARK	6.0	1.0	6	6.0	6.0		BRAVE_BIRD	ブレイブバード	★	FLYING	55	108.0	2.0	10	10.0	16.80
85	DODRIO	ドードリオ	NORMAL	FLYING		STEEL_WING	はがねのつばさ		STEEL	7.0	1.0	5	7.0	5.0		BRAVE_BIRD	ブレイブバード	★	FLYING	55	108.0	2.0	11	11.0	16.82
85	DODRIO	ドードリオ	NORMAL	FLYING		FEINT_ATTACK	だましうち		DARK	6.0	1.0	6	6.0	6.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	8	8.0	14.25
85	DODRIO	ドードリオ	NORMAL	FLYING		STEEL_WING	はがねのつばさ		STEEL	7.0	1.0	5	7.0	5.0		AERIAL_ACE	つばめがえし	★	FLYING	45	66.0	1.5	9	9.0	14.33
85	DODRIO	ドードリオ	NORMAL	FLYING		FEINT_ATTACK	だましうち		DARK	6.0	1.0	6	6.0	6.0	▲	AIR_CUTTER	エアカッター	★	FLYING	55	72.0	1.3	10	10.0	13.20
85	DODRIO	ドードリオ	NORMAL	FLYING		STEEL_WING	はがねのつばさ		STEEL	7.0	1.0	5	7.0	5.0	▲	AIR_CUTTER	エアカッター	★	FLYING	55	72.0	1.3	11	11.0	13.55
86	SEEL	パウワウ	WATER			LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		AURORA_BEAM	オーロラビーム		ICE	60	80.0	1.3	20	10.0	14.00
86	SEEL	パウワウ	WATER			ICE_SHARD	こおりのつぶて		ICE	9.0	1.5	10	6.0	6.7		AURORA_BEAM	オーロラビーム		ICE	60	80.0	1.3	6	9.0	14.89
86	SEEL	パウワウ	WATER		▲	WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		AURORA_BEAM	オーロラビーム		ICE	60	80.0	1.3	20	10.0	15.20
86	SEEL	パウワウ	WATER			LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	15	7.5	13.20
86	SEEL	パウワウ	WATER			ICE_SHARD	こおりのつぶて		ICE	9.0	1.5	10	6.0	6.7	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	5	7.5	13.20
86	SEEL	パウワウ	WATER		▲	WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	15	7.5	14.40
86	SEEL	パウワウ	WATER			LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		ICY_WIND	こごえるかぜ		ICE	45	60.0	1.3	15	7.5	14.00
86	SEEL	パウワウ	WATER			ICE_SHARD	こおりのつぶて		ICE	9.0	1.5	10	6.0	6.7		ICY_WIND	こごえるかぜ		ICE	45	60.0	1.3	5	7.5	14.00
86	SEEL	パウワウ	WATER		▲	WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		ICY_WIND	こごえるかぜ		ICE	45	60.0	1.3	15	7.5	15.20
86	SEEL	パウワウ	WATER			LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		AQUA_TAIL	アクアテール	★	WATER	35	60.0	1.7	12	6.0	16.00
86	SEEL	パウワウ	WATER			ICE_SHARD	こおりのつぶて		ICE	9.0	1.5	10	6.0	6.7		AQUA_TAIL	アクアテール	★	WATER	35	60.0	1.7	4	6.0	16.00
86	SEEL	パウワウ	WATER		▲	WATER_GUN	みずでっぽう	★	WATER	3.6	0.5	3	7.2	6.0		AQUA_TAIL	アクアテール	★	WATER	35	60.0	1.7	12	6.0	17.20
87	DEWGONG	ジュゴン	WATER	ICE		IRON_TAIL	アイアンテール		STEEL	9.0	1.5	6	6.0	4.0		BLIZZARD	ふぶき	★	ICE	75	156.0	2.1	13	19.5	14.00
87	DEWGONG	ジュゴン	WATER	ICE	▲	ICE_SHARD	こおりのつぶて	★	ICE	10.8	1.5	10	7.2	6.7		BLIZZARD	ふぶき	★	ICE	75	156.0	2.1	8	12.0	20.20
87	DEWGONG	ジュゴン	WATER	ICE		FROST_BREATH	こおりのいぶき	★	ICE	8.4	1.0	5	8.4	5.0		BLIZZARD	ふぶき	★	ICE	75	156.0	2.1	15	15.0	18.80
87	DEWGONG	ジュゴン	WATER	ICE		IRON_TAIL	アイアンテール		STEEL	9.0	1.5	6	6.0	4.0	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	8	12.0	10.50
87	DEWGONG	ジュゴン	WATER	ICE	▲	ICE_SHARD	こおりのつぶて	★	ICE	10.8	1.5	10	7.2	6.7	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	5	7.5	14.40
87	DEWGONG	ジュゴン	WATER	ICE		FROST_BREATH	こおりのいぶき	★	ICE	8.4	1.0	5	8.4	5.0	▲	AQUA_JET	アクアジェット	★	WATER	45	54.0	1.2	9	9.0	14.40
87	DEWGONG	ジュゴン	WATER	ICE		IRON_TAIL	アイアンテール		STEEL	9.0	1.5	6	6.0	4.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	10	15.0	11.60
87	DEWGONG	ジュゴン	WATER	ICE	▲	ICE_SHARD	こおりのつぶて	★	ICE	10.8	1.5	10	7.2	6.7		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	6	9.0	16.53
87	DEWGONG	ジュゴン	WATER	ICE		FROST_BREATH	こおりのいぶき	★	ICE	8.4	1.0	5	8.4	5.0		WATER_PULSE	みずのはどう	★	WATER	60	84.0	1.4	12	12.0	15.40
87	DEWGONG	ジュゴン	WATER	ICE		IRON_TAIL	アイアンテール		STEEL	9.0	1.5	6	6.0	4.0	▲	ICY_WIND	こごえるかぜ	★	ICE	45	72.0	1.6	8	12.0	12.00
87	DEWGONG	ジュゴン	WATER	ICE	▲	ICE_SHARD	こおりのつぶて	★	ICE	10.8	1.5	10	7.2	6.7	▲	ICY_WIND	こごえるかぜ	★	ICE	45	72.0	1.6	5	7.5	16.80
87	DEWGONG	ジュゴン	WATER	ICE		FROST_BREATH	こおりのいぶき	★	ICE	8.4	1.0	5	8.4	5.0	▲	ICY_WIND	こごえるかぜ	★	ICE	45	72.0	1.6	9	9.0	16.40
87	DEWGONG	ジュゴン	WATER	ICE		IRON_TAIL	アイアンテール		STEEL	9.0	1.5	6	6.0	4.0		AURORA_BEAM	オーロラビーム	★	ICE	60	96.0	1.6	10	15.0	12.40
87	DEWGONG	ジュゴン	WATER	ICE	▲	ICE_SHARD	こおりのつぶて	★	ICE	10.8	1.5	10	7.2	6.7		AURORA_BEAM	オーロラビーム	★	ICE	60	96.0	1.6	6	9.0	17.87
87	DEWGONG	ジュゴン	WATER	ICE		FROST_BREATH	こおりのいぶき	★	ICE	8.4	1.0	5	8.4	5.0		AURORA_BEAM	オーロラビーム	★	ICE	60	96.0	1.6	12	12.0	16.40
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		SLUDGE_BOMB	ヘドロばくだん	★	POISON	50	96.0	1.9	25	12.5	17.28
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		SLUDGE_BOMB	ヘドロばくだん	★	POISON	50	96.0	1.9	8	8.0	19.20
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	38	19.0	17.81
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	11	11.0	21.38
88	GRIMER_NORMAL	ベトベター	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		MUD_BOMB	どろばくだん		GROUND	40	55.0	1.4	8	8.0	14.08
88	GRIMER_NORMAL	ベトベター	POISON			MUD_SLAP	どろかけ		GROUND	9.0	1.5	8	6.0	5.3		MUD_BOMB	どろばくだん		GROUND	40	55.0	1.4	5	7.5	13.33
88	GRIMER_NORMAL	ベトベター	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		MUD_BOMB	どろばくだん		GROUND	40	55.0	1.4	6	6.0	16.37
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		CRUNCH	かみくだく	★	DARK	45	84.0	1.9	23	11.5	16.90
88	GRIMER_ALOLA	ベトベター (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		CRUNCH	かみくだく	★	DARK	45	84.0	1.9	7	7.0	19.20
88	GRIMER_NORMAL	ベトベター	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		SLUDGE_BOMB	ヘドロばくだん	★	POISON	50	96.0	1.9	10	10.0	16.80
88	GRIMER_NORMAL	ベトベター	POISON			MUD_SLAP	どろかけ		GROUND	9.0	1.5	8	6.0	5.3		SLUDGE_BOMB	ヘドロばくだん	★	POISON	50	96.0	1.9	7	10.5	15.14
88	GRIMER_NORMAL	ベトベター	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		SLUDGE_BOMB	ヘドロばくだん	★	POISON	50	96.0	1.9	8	8.0	19.20
88	GRIMER_NORMAL	ベトベター	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		SLUDGE	ヘドロこうげき	★	POISON	40	60.0	1.5	8	8.0	14.70
88	GRIMER_NORMAL	ベトベター	POISON			MUD_SLAP	どろかけ		GROUND	9.0	1.5	8	6.0	5.3		SLUDGE	ヘドロこうげき	★	POISON	40	60.0	1.5	5	7.5	14.00
88	GRIMER_NORMAL	ベトベター	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		SLUDGE	ヘドロこうげき	★	POISON	40	60.0	1.5	6	6.0	17.20
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		SNARL	バークアウト	★	DARK	9.6	1.5	10	6.4	6.7		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	8	12.0	19.40
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	11	11.0	21.38
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	38	19.0	17.81
89	MUK_NORMAL	ベトベトン	POISON			INFESTATION	まとわりつく		BUG	6.0	1.5	11	4.0	7.3		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	7	10.5	18.86
89	MUK_NORMAL	ベトベトン	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	11	11.0	21.38
89	MUK_NORMAL	ベトベトン	POISON		▲	LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	25	12.5	18.48
89	MUK_NORMAL	ベトベトン	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		GUNK_SHOT	ダストシュート	★	POISON	75	156.0	2.1	15	15.0	17.60
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		SNARL	バークアウト	★	DARK	9.6	1.5	10	6.4	6.7		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	7	10.5	18.97
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	10	10.0	20.40
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	33	16.5	17.60
89	MUK_NORMAL	ベトベトン	POISON			INFESTATION	まとわりつく		BUG	6.0	1.5	11	4.0	7.3		DARK_PULSE	あくのはどう		DARK	50	80.0	1.6	5	7.5	14.67
89	MUK_NORMAL	ベトベトン	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		DARK_PULSE	あくのはどう		DARK	50	80.0	1.6	8	8.0	17.20
89	MUK_NORMAL	ベトベトン	POISON		▲	LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		DARK_PULSE	あくのはどう		DARK	50	80.0	1.6	17	8.5	15.41
89	MUK_NORMAL	ベトベトン	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		DARK_PULSE	あくのはどう		DARK	50	80.0	1.6	10	10.0	15.20
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		SNARL	バークアウト	★	DARK	9.6	1.5	10	6.4	6.7		DARK_PULSE	あくのはどう	★	DARK	50	96.0	1.9	5	7.5	19.20
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		DARK_PULSE	あくのはどう	★	DARK	50	96.0	1.9	8	8.0	19.20
89	MUK_ALOLA	ベトベトン (アローラのすがた)	POISON	DARK		BITE	かみつく	★	DARK	4.8	0.5	2	9.6	4.0		DARK_PULSE	あくのはどう	★	DARK	50	96.0	1.9	25	12.5	17.28
89	MUK_NORMAL	ベトベトン	POISON			INFESTATION	まとわりつく		BUG	6.0	1.5	11	4.0	7.3		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	6	9.0	18.67
89	MUK_NORMAL	ベトベトン	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	10	10.0	20.40
89	MUK_NORMAL	ベトベトン	POISON		▲	LICK	したでなめる		GHOST	3.0	0.5	3	6.0	6.0		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	22	11.0	18.00
89	MUK_NORMAL	ベトベトン	POISON		▲	ACID	ようかいえき	★	POISON	7.2	1.0	5	7.2	5.0		SLUDGE_WAVE	ヘドロウェーブ	★	POISON	65	132.0	2.0	13	13.0	17.35
89	MUK_NORMAL	ベトベトン	POISON			INFESTATION	まとわりつく		BUG	6.0	1.5	11	4.0	7.3		THUNDER_PUNCH	かみなりパンチ		ELECTRIC	40	55.0	1.4	4	6.0	13.17
89	MUK_NORMAL	ベトベトン	POISON			POISON_JAB	どくづき	★	POISON	7.2	1.0	7	7.2	7.0		THUNDER_PUNCH	かみなりパンチ		ELECTRIC	40	55.0	1.4	6	6.0	16.37
